1.70798e+06	1.70266e+06	1.70175e+06	1.70266e+06	1.70812e+06	1.70458e+06	1.70473e+06	1.70443e+06	1.70187e+06	1.70189e+06	1.70169e+06	1.67497e+06	1.67481e+06	1.67501e+06	1.66625e+06	1.66644e+06	1.66619e+06	1.70824e+06	1.66301e+06	1.66936e+06	1.67164e+06	
1.70266e+06	1.70025e+06	1.69895e+06	1.70025e+06	1.7028e+06	1.70005e+06	1.70022e+06	1.69988e+06	1.69772e+06	1.69773e+06	1.69751e+06	1.67193e+06	1.67178e+06	1.67198e+06	1.66248e+06	1.66268e+06	1.66243e+06	1.70295e+06	1.65923e+06	1.66589e+06	1.66793e+06	
1.70175e+06	1.69895e+06	1.69842e+06	1.69895e+06	1.7019e+06	1.6991e+06	1.69926e+06	1.69892e+06	1.69683e+06	1.69685e+06	1.69663e+06	1.67117e+06	1.67102e+06	1.67122e+06	1.6622e+06	1.6624e+06	1.66216e+06	1.702e+06	1.65832e+06	1.66498e+06	1.66704e+06	
1.70266e+06	1.70025e+06	1.69895e+06	1.70025e+06	1.7028e+06	1.70005e+06	1.70022e+06	1.69988e+06	1.69772e+06	1.69773e+06	1.69751e+06	1.67193e+06	1.67178e+06	1.67198e+06	1.66248e+06	1.66268e+06	1.66243e+06	1.70295e+06	1.65923e+06	1.66589e+06	1.66793e+06	
1.70812e+06	1.7028e+06	1.7019e+06	1.7028e+06	1.70828e+06	1.70472e+06	1.70486e+06	1.70456e+06	1.70201e+06	1.70202e+06	1.70183e+06	1.67511e+06	1.67495e+06	1.67515e+06	1.66641e+06	1.6666e+06	1.66635e+06	1.7084e+06	1.66319e+06	1.66951e+06	1.67182e+06	
1.70458e+06	1.70005e+06	1.6991e+06	1.70005e+06	1.70472e+06	1.7045e+06	1.70465e+06	1.70433e+06	1.70027e+06	1.70025e+06	1.70005e+06	1.67316e+06	1.67298e+06	1.67317e+06	1.66457e+06	1.66475e+06	1.6645e+06	1.70481e+06	1.66275e+06	1.66892e+06	1.67129e+06	
1.70473e+06	1.70022e+06	1.69926e+06	1.70022e+06	1.70486e+06	1.70465e+06	1.70483e+06	1.70449e+06	1.70048e+06	1.70047e+06	1.70026e+06	1.67338e+06	1.67321e+06	1.67339e+06	1.66481e+06	1.66499e+06	1.66473e+06	1.70496e+06	1.66294e+06	1.66913e+06	1.67151e+06	
1.70443e+06	1.69988e+06	1.69892e+06	1.69988e+06	1.70456e+06	1.70433e+06	1.70449e+06	1.70422e+06	1.70014e+06	1.70013e+06	1.69992e+06	1.67301e+06	1.67283e+06	1.67302e+06	1.66437e+06	1.66455e+06	1.66429e+06	1.70467e+06	1.66265e+06	1.66877e+06	1.67119e+06	
1.70187e+06	1.69772e+06	1.69683e+06	1.69772e+06	1.70201e+06	1.70027e+06	1.70048e+06	1.70014e+06	1.70124e+06	1.70124e+06	1.70101e+06	1.67215e+06	1.67204e+06	1.67221e+06	1.66367e+06	1.66383e+06	1.66357e+06	1.70219e+06	1.66004e+06	1.66662e+06	1.66921e+06	
1.70189e+06	1.69773e+06	1.69685e+06	1.69773e+06	1.70202e+06	1.70025e+06	1.70047e+06	1.70013e+06	1.70124e+06	1.70129e+06	1.70104e+06	1.67222e+06	1.67212e+06	1.67228e+06	1.6636e+06	1.66376e+06	1.6635e+06	1.7022e+06	1.66002e+06	1.6666e+06	1.66919e+06	
1.70169e+06	1.69751e+06	1.69663e+06	1.69751e+06	1.70183e+06	1.70005e+06	1.70026e+06	1.69992e+06	1.70101e+06	1.70104e+06	1.70083e+06	1.67192e+06	1.67181e+06	1.67198e+06	1.66348e+06	1.66364e+06	1.66339e+06	1.702e+06	1.65987e+06	1.66638e+06	1.66904e+06	
1.67497e+06	1.67193e+06	1.67117e+06	1.67193e+06	1.67511e+06	1.67316e+06	1.67338e+06	1.67301e+06	1.67215e+06	1.67222e+06	1.67192e+06	1.68921e+06	1.68917e+06	1.68942e+06	1.65677e+06	1.65692e+06	1.65664e+06	1.67525e+06	1.64552e+06	1.65327e+06	1.65607e+06	
1.67481e+06	1.67178e+06	1.67102e+06	1.67178e+06	1.67495e+06	1.67298e+06	1.67321e+06	1.67283e+06	1.67204e+06	1.67212e+06	1.67181e+06	1.68917e+06	1.68919e+06	1.68942e+06	1.65667e+06	1.65682e+06	1.65654e+06	1.67511e+06	1.64535e+06	1.65309e+06	1.65593e+06	
1.67501e+06	1.67198e+06	1.67122e+06	1.67198e+06	1.67515e+06	1.67317e+06	1.67339e+06	1.67302e+06	1.67221e+06	1.67228e+06	1.67198e+06	1.68942e+06	1.68942e+06	1.68969e+06	1.65685e+06	1.657e+06	1.65672e+06	1.6753e+06	1.64544e+06	1.65324e+06	1.65605e+06	
